"X","Y","Z","Acc","Time"
"-0.2","0.3","0.1","0.4","41.0"
"-0.3","0.3","0.2","0.5","41.0"
"-0.4","0.3","0.3","0.6","41.1"
"-0.4","0.3","0.4","0.6","41.1"
"-0.5","0.2","0.4","0.7","41.1"
"-0.5","0.2","0.4","0.7","41.1"
"-0.5","0.2","0.3","0.6","41.1"
"-0.4","0.2","0.4","0.6","41.1"
"-0.4","0.2","0.4","0.6","41.1"
"-0.3","0.2","0.1","0.4","41.1"
"-0.2","0.2","0.1","0.3","41.1"
"-0.1","0.2","0.1","0.2","41.1"
"0.0","0.1","0.0","0.1","41.2"
"0.0","0.0","-0.1","0.1","41.2"
"0.1","-0.1","-0.2","0.2","41.2"
"0.1","-0.1","-0.2","0.2","41.2"
"0.2","-0.2","-0.3","0.4","41.2"
"0.2","-0.2","-0.5","0.6","41.2"
"0.4","-0.2","-0.4","0.6","41.2"
"0.6","0.0","-0.4","0.7","41.2"
"0.6","0.0","-0.4","0.7","41.2"
"0.5","-0.1","-0.5","0.7","41.2"
"0.3","-0.2","-0.3","0.5","41.3"
"0.0","-0.3","-0.1","0.3","41.3"
"-0.1","-0.3","0.1","0.3","41.3"
"-0.2","-0.3","0.2","0.4","41.3"
"-0.2","-0.2","0.4","0.5","41.3"
"-0.2","0.0","0.4","0.4","41.3"
"-0.2","0.1","0.2","0.3","41.3"
"-0.2","0.2","-0.1","0.3","41.3"
"-0.1","0.3","-0.2","0.4","41.3"
"0.0","0.4","0.1","0.4","41.3"
"0.0","0.1","0.3","0.3","41.3"
"0.1","0.2","0.2","0.3","41.4"
"0.1","0.1","0.6","0.6","41.4"
"0.1","-0.1","0.6","0.6","41.4"
"0.0","-0.3","0.5","0.6","41.4"
"0.0","-0.3","0.0","0.3","41.4"
"0.0","-0.4","-0.2","0.4","41.4"
"-0.1","-0.4","-0.7","0.8","41.4"
"0.0","-0.3","-1.1","1.1","41.4"
"0.0","-0.1","-1.3","1.3","41.4"
"0.0","0.0","-1.5","1.5","41.4"
"-0.1","0.1","-1.3","1.3","41.5"
"-0.2","0.1","-1.2","1.2","41.5"
"-0.1","0.2","-0.9","0.9","41.5"
"-0.1","0.2","-0.3","0.4","41.5"
"-0.1","0.0","0.1","0.1","41.5"
"0.0","0.2","0.1","0.2","41.5"
"0.0","0.1","0.7","0.7","41.5"
"0.1","0.1","0.5","0.5","41.5"
"0.1","0.4","0.2","0.5","41.5"
"-0.1","0.3","0.3","0.4","41.5"
"-0.1","0.2","0.0","0.2","41.5"
"0.2","0.3","-0.4","0.5","41.6"
"0.6","0.3","-0.3","0.7","41.6"
"0.8","0.0","-0.1","0.8","41.6"
"0.9","-0.2","0.2","0.9","41.6"
"1.0","-0.2","0.2","1.0","41.6"
"1.0","-0.3","0.2","1.1","41.6"
"0.9","-0.2","0.2","0.9","41.6"
"0.6","-0.2","0.0","0.6","41.6"
"0.2","-0.2","-0.4","0.5","41.6"
"0.0","-0.1","-0.9","0.9","41.6"
"-0.2","-0.2","-0.4","0.5","41.7"
"-0.4","-0.1","-0.9","1.0","41.7"
"-0.1","-0.7","-1.4","1.6","41.7"
"-0.5","-1.3","-0.9","1.7","41.7"
"-0.8","-1.2","-0.8","1.6","41.7"
"-0.8","-1.2","-0.7","1.6","41.7"
"-0.4","-0.9","-1.3","1.6","41.7"
"0.7","-0.6","-0.9","1.3","41.7"
"1.3","-0.4","0.7","1.5","41.7"
"1.5","0.0","2.0","2.5","41.7"
"1.4","0.0","2.4","2.8","41.7"
"1.1","-0.3","1.9","2.2","41.8"
"0.5","-0.4","1.0","1.2","41.8"
"0.0","-0.6","0.0","0.6","41.8"
"-0.2","-0.7","-0.8","1.1","41.8"
"0.0","-0.6","-1.2","1.3","41.8"
"-0.1","-0.5","-1.3","1.4","41.8"
"-0.1","-0.2","-1.0","1.0","41.8"
"0.0","-0.5","-0.5","0.7","41.8"
"0.2","-0.9","-0.1","0.9","41.8"
"0.4","-1.1","0.2","1.2","41.8"
"-0.1","-1.1","1.7","2.0","41.9"
"-0.5","-1.3","1.6","2.1","41.9"
"-0.8","-1.4","1.1","2.0","41.9"
"-0.2","-0.3","-0.9","1.0","41.9"
"0.4","0.4","-3.0","3.1","41.9"
"0.7","1.0","-3.8","4.0","41.9"
"0.1","0.9","-2.5","2.7","41.9"
"-0.4","0.2","-0.8","0.9","41.9"
"-0.4","-0.2","-0.1","0.5","41.9"
"-0.4","-0.3","0.1","0.5","41.9"
"0.1","0.0","0.0","0.1","42.0"
"-0.9","-0.4","0.3","1.0","42.0"
"-2.4","-0.2","0.5","2.5","42.0"
"-1.2","-0.5","-0.5","1.4","42.0"
"-1.1","-0.4","-0.2","1.2","42.0"
"-2.4","0.9","0.8","2.7","42.0"
"-1.1","1.5","-0.4","1.9","42.0"
"-0.8","1.0","-0.9","1.6","42.0"
"-1.1","-0.2","-0.5","1.2","42.0"
"-1.3","-1.0","0.0","1.6","42.0"
"-1.2","-1.2","0.3","1.7","42.0"
"-1.1","-1.1","0.5","1.6","42.1"
"-1.6","-1.3","0.8","2.2","42.1"
"-1.5","-1.4","0.8","2.2","42.1"
"-1.2","-1.4","0.3","1.9","42.1"
"-1.0","-1.3","-0.2","1.7","42.1"
"-1.0","-1.3","-0.2","1.7","42.1"
"-0.4","-0.1","0.0","0.4","42.1"
"-0.3","0.1","-0.1","0.3","42.1"
"0.5","0.2","-2.5","2.6","42.1"
"1.8","0.5","-5.4","5.7","42.1"
"1.7","0.8","-5.1","5.4","42.2"
"0.5","1.1","-2.8","3.0","42.2"
"-0.9","1.2","-0.3","1.5","42.2"
"-2.0","1.6","1.5","3.0","42.2"
"-2.3","1.8","1.9","3.5","42.2"
"-1.9","2.0","1.3","3.0","42.2"
"-1.6","1.8","0.7","2.5","42.2"
"-1.1","1.5","0.1","1.9","42.2"
"-0.8","1.1","-0.3","1.4","42.2"
"-0.6","0.4","-0.4","0.8","42.2"
"-0.2","-1.6","-0.1","1.6","42.2"
"0.9","-4.4","0.4","4.5","42.3"
"-0.3","-8.7","0.3","8.7","42.3"
"-0.5","-12.6","-0.1","12.6","42.3"
"-0.7","-14.2","0.4","14.2","42.3"
"-1.4","-13.0","2.1","13.2","42.3"
"-3.0","-10.5","5.4","12.2","42.3"
"-4.4","-3.9","7.4","9.5","42.3"
"-3.4","2.9","6.5","7.9","42.3"
"-1.9","6.7","3.7","7.9","42.3"
"-0.3","8.3","0.8","8.3","42.3"
"0.7","8.5","-1.3","8.6","42.4"
"1.0","7.9","-2.5","8.3","42.4"
"1.1","6.9","-3.0","7.6","42.4"
"1.0","5.9","-3.1","6.7","42.4"
"0.8","4.5","-3.2","5.6","42.4"
"0.3","2.7","-3.3","4.3","42.4"
"-0.4","0.8","-3.1","3.2","42.4"
"-0.9","-0.7","-2.9","3.1","42.4"
"-1.3","-1.8","-2.7","3.5","42.4"
"-1.4","-2.5","-2.2","3.6","42.4"
"-1.2","-2.3","-1.5","3.0","42.5"
"-0.8","-1.6","-0.4","1.8","42.5"
"-0.1","-0.7","0.4","0.8","42.5"
"0.6","0.2","1.1","1.3","42.5"
"1.0","0.7","1.5","1.9","42.5"
"1.2","0.8","1.6","2.2","42.5"
"1.0","0.6","1.5","1.9","42.5"
"0.8","0.4","1.4","1.7","42.5"
"0.6","0.2","1.2","1.4","42.5"
"0.6","0.2","0.9","1.1","42.5"
"0.6","0.1","0.6","0.9","42.5"
"0.5","0.1","0.3","0.6","42.6"
"0.4","0.0","0.1","0.4","42.6"
"0.4","0.0","0.0","0.4","42.6"
"0.3","0.1","-0.1","0.3","42.6"
"0.2","0.1","-0.2","0.3","42.6"
"0.1","0.0","-0.3","0.3","42.6"
"0.1","0.0","-0.4","0.4","42.6"
"0.0","0.0","-0.3","0.3","42.6"
"-0.1","0.0","-0.2","0.2","42.6"
"-0.2","0.0","0.0","0.2","42.6"
"-0.3","0.0","0.1","0.3","42.7"
"-0.4","-0.1","0.2","0.5","42.7"
"-0.5","-0.1","0.2","0.5","42.7"
"-0.5","-0.1","0.1","0.5","42.7"
"-0.5","0.0","0.1","0.5","42.7"
"-0.5","0.0","0.0","0.5","42.7"
"-0.5","0.1","0.0","0.5","42.7"
"-0.4","0.2","-0.1","0.5","42.7"
"-0.3","0.2","-0.2","0.4","42.7"
"-0.2","0.2","-0.2","0.3","42.7"
"-0.2","0.1","-0.2","0.3","42.7"
"-0.1","0.0","-0.2","0.2","42.8"
"0.0","0.0","-0.1","0.1","42.8"
"0.0","-0.1","0.0","0.1","42.8"
"0.1","-0.1","0.1","0.2","42.8"
"0.1","-0.1","0.1","0.2","42.8"
"0.1","-0.1","0.2","0.2","42.8"
"0.2","0.0","0.1","0.2","42.8"
"0.2","0.0","0.1","0.2","42.8"
"0.2","0.0","0.1","0.2","42.8"
"0.2","0.0","0.2","0.3","42.8"
"0.2","0.0","0.2","0.3","42.9"
"0.2","0.0","0.1","0.2","42.9"
"0.3","0.0","0.0","0.3","42.9"
"0.3","0.1","0.0","0.3","42.9"
"0.2","0.1","0.0","0.2","42.9"
"0.2","0.1","0.0","0.2","42.9"
"0.1","0.1","0.1","0.2","42.9"
"0.1","0.0","0.2","0.2","42.9"
"0.0","0.0","0.2","0.2","42.9"
"0.0","0.0","0.2","0.2","42.9"
"0.0","-0.1","0.1","0.1","43.0"
"0.0","-0.1","0.0","0.1","43.0"
"0.0","-0.1","0.0","0.1","43.0"
"-0.1","-0.2","-0.1","0.2","43.0"
"-0.1","-0.1","-0.2","0.2","43.0"
"0.0","0.0","-0.3","0.3","43.0"
"0.0","0.1","-0.4","0.4","43.0"
"0.0","0.1","-0.3","0.3","43.0"
"0.0","0.1","-0.3","0.3","43.0"
"0.0","0.1","-0.3","0.3","43.0"
"0.0","0.1","-0.2","0.2","43.0"
"-0.1","0.0","-0.1","0.1","43.1"
"-0.1","0.0","0.0","0.1","43.1"
"-0.1","0.0","0.2","0.2","43.1"
"-0.2","0.0","0.2","0.3","43.1"
"-0.2","0.0","0.2","0.3","43.1"
"-0.1","0.0","0.2","0.2","43.1"
"-0.2","0.0","0.2","0.3","43.1"
"-0.2","0.0","0.1","0.2","43.1"
"-0.1","0.1","0.0","0.1","43.1"
"-0.1","0.1","-0.2","0.2","43.1"
"0.0","0.1","-0.3","0.3","43.2"
"0.0","0.0","-0.4","0.4","43.2"
"0.1","0.0","-0.4","0.4","43.2"
"0.1","0.0","-0.3","0.3","43.2"
"0.2","-0.1","-0.2","0.3","43.2"
"0.2","-0.1","-0.1","0.2","43.2"
"0.3","-0.1","0.0","0.3","43.2"
"0.3","-0.1","0.1","0.3","43.2"
"0.3","-0.1","0.1","0.3","43.2"
"0.3","-0.1","0.2","0.4","43.2"
"0.3","-0.1","0.2","0.4","43.2"
"0.3","0.0","0.2","0.4","43.3"
"0.2","0.0","0.2","0.3","43.3"
"0.2","0.0","0.1","0.2","43.3"
"0.1","0.0","0.1","0.1","43.3"
"0.0","0.0","0.0","0.0","43.3"
"-0.1","-0.1","0.0","0.1","43.3"
"-0.1","-0.1","0.0","0.1","43.3"
"-0.2","-0.1","0.0","0.2","43.3"
"-0.3","-0.1","0.0","0.3","43.3"
"-0.3","-0.1","-0.1","0.3","43.3"
"-0.3","0.0","-0.1","0.3","43.4"
"-0.3","0.1","-0.1","0.3","43.4"
"-0.3","0.1","-0.1","0.3","43.4"
"-0.3","0.1","-0.1","0.3","43.4"
"-0.2","0.1","-0.1","0.2","43.4"
"-0.2","0.1","-0.1","0.2","43.4"
"-0.2","0.0","-0.1","0.2","43.4"
"-0.2","0.0","-0.1","0.2","43.4"
"-0.1","0.0","0.0","0.1","43.4"
"0.0","0.1","0.0","0.1","43.4"
"0.0","0.1","0.1","0.1","43.5"
"0.0","0.1","0.1","0.1","43.5"
"0.0","0.0","0.1","0.1","43.5"
"0.0","0.0","0.2","0.2","43.5"
"0.0","0.0","0.1","0.1","43.5"
"0.0","0.0","0.1","0.1","43.5"
"0.0","0.0","0.1","0.1","43.5"
"-0.1","0.0","0.1","0.1","43.5"
"-0.1","0.0","0.1","0.1","43.5"
"-0.1","0.0","0.1","0.1","43.5"
"-0.1","0.0","0.0","0.1","43.5"
"-0.1","0.0","0.0","0.1","43.6"
"-0.1","0.0","0.0","0.1","43.6"
"-0.1","0.0","-0.1","0.1","43.6"
"-0.1","-0.1","-0.1","0.2","43.6"
"0.0","-0.1","0.0","0.1","43.6"
"0.0","-0.1","0.0","0.1","43.6"
"0.1","-0.1","0.1","0.2","43.6"
"0.1","-0.1","0.1","0.2","43.6"
"0.1","-0.1","0.1","0.2","43.6"
"0.1","0.0","0.1","0.1","43.6"
"0.2","0.0","0.1","0.2","43.7"
"0.2","0.0","0.1","0.2","43.7"
"0.2","0.1","0.1","0.2","43.7"
"0.2","0.1","0.0","0.2","43.7"
"0.1","0.1","0.0","0.1","43.7"
"0.1","0.0","-0.1","0.1","43.7"
"0.0","0.0","-0.1","0.1","43.7"
"0.0","0.0","-0.2","0.2","43.7"
"0.0","0.0","-0.2","0.2","43.7"
"0.0","0.0","-0.2","0.2","43.7"
"0.0","0.0","-0.1","0.1","43.7"
"0.0","0.0","-0.1","0.1","43.8"
"0.0","0.0","-0.1","0.1","43.8"
"0.0","0.0","-0.1","0.1","43.8"
"0.0","0.0","0.0","0.0","43.8"
"0.1","0.0","0.0","0.1","43.8"
"0.1","0.0","0.0","0.1","43.8"
"0.0","0.0","0.0","0.0","43.8"
"0.0","0.0","0.0","0.0","43.8"
"0.0","0.0","0.0","0.0","43.8"
"0.0","0.0","0.0","0.0","43.8"
"0.0","0.0","0.0","0.0","43.9"
"-0.1","0.0","0.0","0.1","43.9"
"-0.1","0.0","0.0","0.1","43.9"
"-0.1","0.0","0.0","0.1","43.9"
"-0.1","0.0","-0.1","0.1","43.9"
"-0.1","0.0","-0.1","0.1","43.9"
"-0.1","0.0","-0.1","0.1","43.9"
"-0.1","0.0","-0.1","0.1","43.9"
"0.0","0.0","-0.1","0.1","43.9"
"0.0","0.0","-0.1","0.1","43.9"
"0.1","0.0","-0.1","0.1","43.9"
"0.1","0.0","0.0","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.1","0.1","44.0"
"0.1","0.0","0.0","0.1","44.0"
"0.1","0.0","0.0","0.1","44.0"
"0.0","0.0","0.0","0.0","44.1"
"0.0","0.0","0.0","0.0","44.1"
"0.0","0.0","0.0","0.0","44.1"
"-0.1","0.0","0.0","0.1","44.1"
"-0.1","0.0","0.0","0.1","44.1"
"-0.1","0.0","0.0","0.1","44.1"
"-0.1","0.0","0.0","0.1","44.1"
"-0.1","0.0","0.0","0.1","44.1"
"-0.1","0.0","-0.1","0.1","44.1"
"0.0","0.0","-0.1","0.1","44.1"
"0.0","0.0","-0.1","0.1","44.2"
"0.1","0.0","-0.1","0.1","44.2"
"0.1","0.0","0.0","0.1","44.2"
"0.1","-0.1","0.1","0.2","44.2"
"0.1","0.0","0.1","0.1","44.2"
"0.2","-0.1","0.2","0.3","44.2"
"0.1","0.0","0.2","0.2","44.2"
"0.1","0.0","0.2","0.2","44.2"
"0.1","0.0","0.2","0.2","44.2"
"0.0","0.0","0.1","0.1","44.2"
"0.0","0.0","0.0","0.0","44.2"
"0.0","0.0","-0.1","0.1","44.3"
"-0.1","0.0","-0.1","0.1","44.3"
"-0.1","0.0","-0.1","0.1","44.3"
"-0.2","0.0","-0.1","0.2","44.3"
"-0.2","0.0","-0.1","0.2","44.3"
"-0.2","0.0","0.0","0.2","44.3"
"-0.2","0.0","0.0","0.2","44.3"
"-0.2","0.0","0.0","0.2","44.3"
"-0.2","0.0","0.0","0.2","44.3"
"-0.2","0.0","-0.1","0.2","44.3"
"-0.1","0.0","-0.1","0.1","44.4"
"0.0","0.0","-0.2","0.2","44.4"
"0.0","0.0","-0.1","0.1","44.4"
"0.0","0.0","-0.1","0.1","44.4"
"0.1","0.0","0.0","0.1","44.4"
"0.1","0.0","0.1","0.1","44.4"
"0.2","0.0","0.1","0.2","44.4"
"0.2","0.0","0.2","0.3","44.4"
"0.2","0.0","0.2","0.3","44.4"
"0.2","0.0","0.2","0.3","44.4"
"0.1","0.0","0.2","0.2","44.4"
"0.1","0.0","0.1","0.1","44.5"
"0.1","0.0","0.0","0.1","44.5"
"0.0","0.0","-0.1","0.1","44.5"
"0.0","0.0","-0.1","0.1","44.5"
"0.0","0.0","-0.1","0.1","44.5"
"-0.1","0.0","-0.1","0.1","44.5"
"-0.1","0.0","-0.1","0.1","44.5"
"-0.1","0.0","-0.1","0.1","44.5"
"-0.1","0.0","0.0","0.1","44.5"
"-0.1","0.0","0.0","0.1","44.5"
"-0.1","0.0","0.0","0.1","44.6"
"0.0","0.0","0.0","0.0","44.6"
"0.0","0.0","0.0","0.0","44.6"
"0.0","0.0","0.0","0.0","44.6"
"0.1","0.0","0.0","0.1","44.6"
"0.1","0.0","0.0","0.1","44.6"
"0.1","0.0","0.1","0.1","44.6"
"0.1","0.0","0.1","0.1","44.6"
"0.0","0.0","0.1","0.1","44.6"
"0.0","0.0","0.2","0.2","44.6"
"0.0","0.0","0.2","0.2","44.7"
"-0.1","0.0","0.1","0.1","44.7"
"-0.2","0.0","0.1","0.2","44.7"
"-0.2","0.0","0.0","0.2","44.7"
"-0.2","0.0","-0.1","0.2","44.7"
"-0.2","0.0","-0.2","0.3","44.7"
"-0.2","0.0","-0.3","0.4","44.7"
"-0.1","0.0","-0.3","0.3","44.7"
"-0.1","0.0","-0.2","0.2","44.7"
"0.0","0.0","-0.2","0.2","44.7"
"0.1","0.0","-0.1","0.1","44.7"
"0.1","0.0","0.0","0.1","44.8"
"0.2","0.0","0.1","0.2","44.8"
"0.2","0.0","0.1","0.2","44.8"
"0.3","0.0","0.1","0.3","44.8"
"0.3","0.0","0.1","0.3","44.8"
"0.3","0.0","0.1","0.3","44.8"
"0.3","0.0","0.0","0.3","44.8"
"0.3","0.0","0.0","0.3","44.8"
"0.3","0.0","-0.1","0.3","44.8"
"0.2","0.0","0.0","0.2","44.8"
"0.2","0.0","0.0","0.2","44.9"
"0.1","0.0","0.0","0.1","44.9"
"0.1","0.0","0.1","0.1","44.9"
"0.0","0.0","0.1","0.1","44.9"
"-0.1","0.0","0.1","0.1","44.9"
"-0.2","0.0","0.1","0.2","44.9"
"-0.2","0.0","0.0","0.2","44.9"
"-0.3","0.0","0.0","0.3","44.9"
"-0.3","0.0","-0.1","0.3","44.9"
"-0.3","0.0","-0.2","0.4","44.9"
"-0.3","0.0","-0.2","0.4","44.9"
"-0.2","0.0","-0.2","0.3","45.0"
"-0.2","0.0","-0.1","0.2","45.0"
"-0.2","0.0","-0.1","0.2","45.0"
"-0.1","0.0","-0.1","0.1","45.0"
"-0.1","0.0","0.0","0.1","45.0"
"0.0","0.0","0.0","0.0","45.0"
"0.1","0.0","0.0","0.1","45.0"
"0.2","0.0","0.0","0.2","45.0"
"0.2","0.0","0.1","0.2","45.0"
"0.2","0.0","0.1","0.2","45.0"
"0.2","0.0","0.2","0.3","45.1"
"0.2","0.0","0.2","0.3","45.1"
"0.2","0.0","0.2","0.3","45.1"
"0.2","0.0","0.2","0.3","45.1"
"0.1","0.0","0.2","0.2","45.1"
"0.1","0.0","0.1","0.1","45.1"
"0.0","0.0","0.0","0.0","45.1"
"0.0","0.0","0.0","0.0","45.1"
"-0.1","0.0","-0.1","0.1","45.1"
"-0.1","0.0","-0.2","0.2","45.1"
"-0.1","0.0","-0.2","0.2","45.2"
"-0.1","0.0","-0.1","0.1","45.2"
"-0.1","0.0","-0.1","0.1","45.2"
"-0.1","0.0","0.0","0.1","45.2"
"-0.1","0.0","0.0","0.1","45.2"
"-0.1","0.0","0.1","0.1","45.2"
"-0.1","0.0","0.1","0.1","45.2"
"0.0","0.0","0.0","0.0","45.2"
"0.0","0.0","0.0","0.0","45.2"
"0.0","0.0","0.0","0.0","45.2"
"0.0","0.0","-0.1","0.1","45.2"
"0.0","0.0","-0.1","0.1","45.3"
"0.0","0.0","-0.1","0.1","45.3"
"0.0","0.0","0.0","0.0","45.3"
"0.0","0.0","0.0","0.0","45.3"
"0.0","0.0","0.0","0.0","45.3"
"0.0","0.0","0.1","0.1","45.3"
"0.0","0.0","0.1","0.1","45.3"
"0.0","0.0","0.1","0.1","45.3"
"0.0","0.0","0.1","0.1","45.3"
"0.0","0.0","0.0","0.0","45.3"
"-0.1","0.0","0.0","0.1","45.4"
"-0.1","0.0","-0.1","0.1","45.4"
"-0.1","0.0","-0.1","0.1","45.4"
"-0.1","0.0","-0.1","0.1","45.4"
"-0.1","0.0","0.0","0.1","45.4"
"0.0","0.0","0.0","0.0","45.4"
"0.0","0.0","0.0","0.0","45.4"
"0.0","0.0","0.0","0.0","45.4"
"0.0","0.0","0.0","0.0","45.4"
"0.0","0.0","0.1","0.1","45.4"
"0.0","0.0","0.0","0.0","45.4"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.1","0.0","0.1","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","0.0","0.0","45.5"
"0.0","0.0","-0.1","0.1","45.6"
"0.0","0.0","-0.1","0.1","45.6"
"0.1","-0.1","-0.1","0.2","45.6"
"0.1","0.0","0.0","0.1","45.6"
"0.1","0.0","0.0","0.1","45.6"
"0.1","0.0","0.0","0.1","45.6"
"0.1","0.0","0.0","0.1","45.6"
"0.1","0.0","0.1","0.1","45.6"
"0.1","0.0","0.1","0.1","45.6"
"0.0","0.0","0.0","0.0","45.6"
"0.0","0.0","0.0","0.0","45.6"
"0.0","0.0","0.0","0.0","45.7"
"0.0","0.0","-0.1","0.1","45.7"
"0.0","0.0","-0.1","0.1","45.7"
"0.0","0.0","-0.1","0.1","45.7"
"0.0","0.0","-0.1","0.1","45.7"
"0.0","0.0","0.0","0.0","45.7"
"0.0","0.0","0.1","0.1","45.7"
"0.0","0.0","0.1","0.1","45.7"
"0.0","0.0","0.1","0.1","45.7"
"0.0","0.0","0.0","0.0","45.7"
"0.0","0.0","0.0","0.0","45.8"
"0.0","0.0","0.0","0.0","45.8"
"0.0","0.0","-0.1","0.1","45.8"
"0.0","0.0","-0.1","0.1","45.8"
"0.0","0.0","0.0","0.0","45.8"
"0.0","0.0","0.0","0.0","45.8"
"0.0","0.0","0.1","0.1","45.8"
"0.0","0.0","0.1","0.1","45.8"
"0.0","0.0","0.1","0.1","45.8"
"0.0","0.0","0.1","0.1","45.8"
"0.0","0.0","0.0","0.0","45.9"
"0.0","0.0","-0.1","0.1","45.9"
"0.0","0.0","-0.1","0.1","45.9"
"0.0","0.0","-0.1","0.1","45.9"
"0.0","0.0","-0.1","0.1","45.9"
"0.0","0.0","0.0","0.0","45.9"
"0.0","0.0","0.0","0.0","45.9"
"0.0","0.0","0.1","0.1","45.9"
"0.0","0.0","0.1","0.1","45.9"
"0.0","0.0","0.1","0.1","45.9"
"0.0","0.0","0.1","0.1","45.9"
"0.0","0.0","0.0","0.0","46.0"
"0.0","0.0","0.0","0.0","46.0"
"0.0","0.0","-0.1","0.1","46.0"
"0.0","0.0","-0.1","0.1","46.0"
"0.0","0.0","-0.1","0.1","46.0"
"0.0","0.0","-0.1","0.1","46.0"
"0.0","0.0","0.0","0.0","46.0"
"0.0","0.0","0.0","0.0","46.0"
"0.0","0.0","0.0","0.0","46.0"
"0.0","0.0","0.1","0.1","46.0"
"0.0","0.0","0.1","0.1","46.1"
"0.0","0.0","0.0","0.0","46.1"
"0.0","0.0","0.0","0.0","46.1"
"0.0","-0.1","0.0","0.1","46.1"
"0.0","-0.1","-0.1","0.1","46.1"
"0.0","-0.1","-0.1","0.1","46.1"
"-0.1","-0.1","-0.1","0.2","46.1"
"-0.1","-0.1","0.0","0.1","46.1"
"-0.1","0.0","0.0","0.1","46.1"
"-0.1","0.0","0.0","0.1","46.1"
"-0.1","0.1","0.0","0.1","46.1"
"-0.1","0.1","0.0","0.1","46.2"
"-0.1","0.1","0.0","0.1","46.2"
"-0.1","0.1","-0.1","0.2","46.2"
"0.0","0.1","-0.2","0.2","46.2"
"0.1","0.2","-0.2","0.3","46.2"
"0.1","0.1","-0.3","0.3","46.2"
"0.1","0.1","-0.2","0.2","46.2"
"0.1","0.0","-0.2","0.2","46.2"
"0.1","0.0","0.0","0.1","46.2"
"0.1","0.0","0.1","0.1","46.2"
"0.1","0.0","0.1","0.1","46.3"
"0.1","0.0","0.1","0.1","46.3"
"0.1","0.0","0.1","0.1","46.3"
"0.1","0.0","0.1","0.1","46.3"
"0.1","0.0","0.1","0.1","46.3"
"0.1","0.0","0.1","0.1","46.3"
"0.0","0.0","0.0","0.0","46.3"
"0.0","0.0","0.0","0.0","46.3"
"-0.1","0.0","0.0","0.1","46.3"
"-0.1","0.0","0.0","0.1","46.3"
"-0.1","0.0","0.0","0.1","46.4"
"-0.1","0.0","0.1","0.1","46.4"
"-0.1","0.0","0.1","0.1","46.4"
"-0.1","0.0","0.1","0.1","46.4"
"-0.1","0.0","0.1","0.1","46.4"
"-0.1","0.0","0.0","0.1","46.4"
"-0.1","0.0","0.0","0.1","46.4"
"-0.1","0.0","0.0","0.1","46.4"
"-0.1","0.0","0.0","0.1","46.4"
"0.0","0.0","0.0","0.0","46.4"
"0.0","0.0","0.0","0.0","46.4"
"0.0","0.1","0.1","0.1","46.5"
"-0.1","0.1","0.2","0.2","46.5"
"-0.1","0.0","0.2","0.2","46.5"
"-0.2","0.0","0.2","0.3","46.5"
"-0.2","0.0","0.0","0.2","46.5"
"-0.1","0.0","-0.1","0.1","46.5"
"-0.1","0.0","-0.2","0.2","46.5"
"-0.1","0.0","-0.3","0.3","46.5"
"0.0","0.0","-0.3","0.3","46.5"
"0.1","0.0","-0.4","0.4","46.5"
"0.2","0.0","-0.3","0.4","46.6"
"0.2","-0.1","-0.2","0.3","46.6"
"0.2","-0.2","0.0","0.3","46.6"
"0.3","-0.2","0.1","0.4","46.6"
"0.3","-0.2","0.3","0.5","46.6"
"0.4","-0.1","0.3","0.5","46.6"
"0.4","-0.1","0.3","0.5","46.6"
"0.4","-0.1","0.3","0.5","46.6"
"0.4","0.0","0.2","0.4","46.6"
"0.4","0.0","0.2","0.4","46.6"
"0.3","0.0","0.2","0.4","46.6"
"0.2","0.1","0.2","0.3","46.7"
"0.0","0.1","0.2","0.2","46.7"
"-0.2","0.1","0.1","0.2","46.7"
"-0.3","0.1","0.0","0.3","46.7"
"-0.4","0.0","-0.1","0.4","46.7"
"-0.5","0.0","-0.2","0.5","46.7"
"-0.6","0.0","-0.2","0.6","46.7"
"-0.6","0.1","-0.3","0.7","46.7"
"-0.6","0.1","-0.3","0.7","46.7"
"-0.6","0.1","-0.4","0.7","46.7"
"-0.5","0.1","-0.4","0.6","46.8"
"-0.4","0.0","-0.4","0.6","46.8"
"-0.3","0.0","-0.4","0.5","46.8"
"-0.1","0.0","-0.4","0.4","46.8"
"0.1","0.0","-0.3","0.3","46.8"
"0.2","-0.1","-0.1","0.2","46.8"
"0.3","-0.1","0.1","0.3","46.8"
"0.4","-0.1","0.2","0.5","46.8"
"0.4","-0.1","0.4","0.6","46.8"
"0.4","-0.1","0.4","0.6","46.8"
"0.5","0.0","0.5","0.7","46.9"
"0.4","0.0","0.5","0.6","46.9"
"0.4","0.0","0.4","0.6","46.9"
