"1.9","-1.6","2.7","3.7","9.7"
"2.3","-2.1","-0.2","3.1","9.7"
"2.4","-2.5","-1.0","3.6","9.7"
"2.9","-2.8","-0.5","4.1","9.8"
"3.0","-1.0","0.2","3.2","9.8"
"3.1","2.2","1.1","4.0","9.8"
"2.1","3.8","0.5","4.4","9.8"
"1.7","4.1","-1.5","4.7","9.8"
"0.9","1.8","-3.6","4.1","9.9"
"0.0","0.0","-4.5","4.5","9.9"
"-0.4","-0.5","-2.5","2.6","9.9"
"-0.3","0.3","-0.3","0.5","9.9"
"-0.3","0.7","0.9","1.2","9.9"
"-0.8","-0.1","2.4","2.5","10.0"
"-1.3","-1.5","4.6","5.0","10.0"
"-1.6","-3.6","5.5","6.8","10.0"
"-1.2","-4.7","3.3","5.9","10.0"
"-5.2","-6.2","-16.8","18.6","10.0"
"-5.5","-3.5","-12.5","14.1","10.0"
"2.9","-2.2","5.7","6.8","10.1"
"4.7","-2.0","2.4","5.6","10.1"
"3.0","-2.8","-4.4","6.0","10.1"
"2.7","0.7","-2.8","4.0","10.1"
"0.3","1.5","1.1","1.9","10.1"
"0.0","2.5","6.5","7.0","10.2"
"-1.6","2.4","9.0","9.5","10.2"
"-3.5","1.9","7.5","8.5","10.2"
"-3.0","1.6","3.9","5.2","10.2"
"-2.9","0.1","0.8","3.0","10.2"
"-2.7","-1.1","-3.1","4.3","10.3"
"-2.2","-1.8","-7.7","8.2","10.3"
"-1.1","-0.2","-0.8","1.4","10.3"
"2.5","3.4","1.8","4.6","10.3"
"6.3","4.2","2.0","7.8","10.3"
"3.6","3.7","3.5","6.2","10.4"
"2.2","4.0","0.5","4.6","10.4"
"0.7","4.6","0.4","4.7","10.4"
"0.2","4.6","1.4","4.8","10.4"
"-0.4","4.2","2.4","4.9","10.4"
"-1.4","3.3","2.6","4.4","10.4"
"-1.5","3.5","-0.3","3.8","10.5"
"-1.7","3.0","-4.4","5.6","10.5"
"-1.9","-2.9","-15.8","16.2","10.5"
"-4.7","-15.7","-18.0","24.3","10.5"
"0.2","-8.3","-1.4","8.4","10.5"
"3.1","2.5","-4.7","6.2","10.6"
"2.9","4.5","-3.7","6.5","10.6"
"-5.7","-4.5","14.4","16.1","10.6"
"-8.7","-8.0","17.6","21.2","10.6"
"-1.3","1.3","2.1","2.8","10.6"
"3.1","7.2","-5.6","9.6","10.7"
"1.7","3.9","3.6","5.6","10.7"
"-0.2","0.4","6.4","6.4","10.7"
"0.2","-1.4","2.6","3.0","10.7"
"1.4","-2.5","-0.1","2.9","10.7"
"2.4","-3.0","-1.5","4.1","10.8"
"2.8","-4.2","-0.9","5.1","10.8"
"2.5","-3.1","0.0","4.0","10.8"
"2.4","-0.5","0.6","2.5","10.8"
"3.3","3.1","-1.4","4.7","10.8"
"3.3","5.3","-3.5","7.2","10.9"
"2.3","3.8","-4.8","6.5","10.9"
"1.0","1.6","-3.8","4.2","10.9"
"0.0","0.8","-1.4","1.6","10.9"
"0.1","1.3","0.4","1.4","10.9"
"-0.1","1.1","1.2","1.6","10.9"
"-0.6","0.1","2.0","2.1","11.0"
"-1.2","-1.6","5.6","5.9","11.0"
"-2.0","-4.0","6.3","7.7","11.0"
"-2.0","-5.6","4.5","7.5","11.0"
"-2.4","-5.8","-0.2","6.3","11.0"
"-10.4","-4.6","-34.7","36.5","11.1"
"1.3","-1.3","-1.6","2.4","11.1"
"3.8","-3.2","11.0","12.1","11.1"
"5.1","-2.1","-0.4","5.5","11.1"
"4.2","1.7","-2.7","5.3","11.1"
"-0.6","1.0","-1.0","1.5","11.2"
"-1.1","1.0","6.3","6.5","11.2"
"-2.4","1.1","10.0","10.3","11.2"
"-4.0","1.2","9.0","9.9","11.2"
"-3.2","1.2","5.2","6.2","11.2"
"-2.4","0.5","0.9","2.6","11.3"
"-1.6","-0.2","-3.1","3.5","11.3"
"-2.0","-2.5","-10.5","11.0","11.3"
"1.3","0.3","-0.9","1.6","11.3"
"9.7","4.0","0.3","10.5","11.3"
"4.7","4.0","5.7","8.4","11.3"
"1.9","4.5","0.4","4.9","11.4"
"-0.4","4.8","-0.5","4.8","11.4"
"-0.5","5.2","0.8","5.3","11.4"
"-0.1","4.9","1.7","5.2","11.4"
"-0.1","4.3","2.6","5.0","11.4"
